,cell_i,cell_j,hour,demand
25723,40,28,14,0.0915168
25724,40,28,15,0.35980368
25725,40,28,16,0.26267856
25726,40,28,17,0.10941432
25727,40,28,18,0.12295704
25728,40,28,19,0.17800392
25729,40,28,20,0.11725104
25730,40,28,21,0.07807344
25731,40,28,22,0.401574
25732,40,28,23,0.14980008
25733,40,29,0,0.12913608
25734,40,29,1,0.2164728
25735,40,29,2,0.05386656
25736,40,29,3,0.11910024
25737,40,29,4,0.02124936
25738,40,29,5,0.01030416
25739,40,29,6,0.03420624
25740,40,29,7,0.04593336
25741,40,29,8,0.11268048
25742,40,29,9,0.03234384
25743,40,29,10,0.19825152
25744,40,29,11,0.69959592
25745,40,29,12,0.36798624
25746,40,29,13,0.4001148
25747,40,29,14,0.29070072
25748,40,29,15,0.35203824
25749,40,29,16,0.2945184
25750,40,29,17,0.17557176
25751,40,29,18,0.26096976
25752,40,29,19,0.5365188
25753,40,29,20,0.15372912
25754,40,29,21,0.19258128
25755,40,29,22,0.56324664
25756,40,29,23,0.32138928
25757,40,30,0,0.32014992
25758,40,30,1,0.12627576
25759,40,30,2,0.09304248
25760,40,30,3,0.11027808
25761,40,30,4,0.03187392
25762,40,30,5,0.01030416
25763,40,30,6,0.04024272
25764,40,30,7,0.05030808
25765,40,30,8,0.08151336
25766,40,30,9,0.30104616
25767,40,30,10,0.49430712
25768,40,30,11,0.32953944
25769,40,30,12,0.49770792
25770,40,30,13,0.3043128
25771,40,30,14,0.22610064
25772,40,30,15,0.25367448
25773,40,30,16,0.30778512
25774,40,30,17,0.19083888
25775,40,30,18,0.24591384
25776,40,30,19,0.23065296
25777,40,30,20,0.27619128
25778,40,30,21,0.45022368
25779,40,30,22,0.39375096
25780,40,30,23,0.28325832
25781,40,31,0,2.426682
25782,40,31,1,1.39934232
25783,40,31,2,0.8667636
25784,40,31,3,0.44331768
25785,40,31,4,0.20611824
25786,40,31,5,0.26584512
25787,40,31,6,0.35413584
25788,40,31,7,0.92741688
25789,40,31,8,0.98775144
25790,40,31,9,1.64704656
25791,40,31,10,2.97905904
25792,40,31,11,2.94964752
25793,40,31,12,3.37541352
25794,40,31,13,3.75882576
25795,40,31,14,3.5180172
25796,40,31,15,3.4220184
25797,40,31,16,3.8022072
25798,40,31,17,3.32059608
25799,40,31,18,2.5419468
25800,40,31,19,2.53968912
25801,40,31,20,4.6301136
25802,40,31,21,3.66424848
25803,40,31,22,4.08092976
25804,40,31,23,3.63605688
25805,40,32,0,1.40435472
25806,40,32,1,1.11328896
25807,40,32,2,0.55825464
25808,40,32,3,0.3396564
25809,40,32,4,0.14449536
25810,40,32,5,0.16280448
25811,40,32,6,0.12676464
25812,40,32,7,0.19467
25813,40,32,8,0.72882648
25814,40,32,9,0.91557864
25815,40,32,10,1.61508888
25816,40,32,11,1.69901856
25817,40,32,12,1.59901944
25818,40,32,13,2.64583008
25819,40,32,14,2.55978144
25820,40,32,15,2.61698976
25821,40,32,16,2.60821344
25822,40,32,17,2.3994804
25823,40,32,18,1.51312344
25824,40,32,19,1.66721928
25825,40,32,20,2.07404064
25826,40,32,21,1.98827112
25827,40,32,22,1.74449976
25828,40,32,23,1.6614192
25829,40,33,0,0.63760944
25830,40,33,1,0.45098496
25831,40,33,2,0.28647264
25832,40,33,3,0.10366128
25833,40,33,4,0.2273676
25834,40,33,5,0.08449344
25835,40,33,6,0.03219408
25836,40,33,7,0.05468256
25837,40,33,8,0.44352912
25838,40,33,9,0.44286144
25839,40,33,10,0.72692208
25840,40,33,11,0.96971016
25841,40,33,12,1.31045472
25842,40,33,13,1.3158708
25843,40,33,14,1.0093776
25844,40,33,15,0.722196
25845,40,33,16,0.80130264
25846,40,33,17,0.92366016
25847,40,33,18,0.58718208
25848,40,33,19,1.22095608
25849,40,33,20,1.02659808
25850,40,33,21,1.04618448
25851,40,33,22,0.8266164
25852,40,33,23,0.81981504
25853,40,34,0,0.26634312
25854,40,34,1,0.1649316
25855,40,34,2,0.08814552
25856,40,34,3,0.09042792
25857,40,34,4,0.03612384
25858,40,34,5,0.0020616
25859,40,34,7,0.00656184
25860,40,34,8,0.41236224
25861,40,34,9,0.25875048
25862,40,34,10,0.51016728
25863,40,34,11,0.8967792
25864,40,34,12,1.01394768
25865,40,34,13,0.93547992
25866,40,34,14,0.6163932
25867,40,34,15,0.45040176
25868,40,34,16,0.67659648
25869,40,34,17,0.39948936
25870,40,34,18,0.33123096
25871,40,34,19,0.74210064
25872,40,34,20,1.15948248
25873,40,34,21,0.6506124
25874,40,34,22,0.70405824
25875,40,34,23,0.53928024
25876,40,35,0,0.0457356
25877,40,35,1,0.04896408
25878,40,35,2,0.01958784
25879,40,35,4,0.02124936
25880,40,35,8,0.1006932
25881,40,35,9,0.13435128
25882,40,35,10,0.13216776
25883,40,35,11,0.1674708
25884,40,35,12,0.22238016
25885,40,35,13,0.40293264
25886,40,35,14,0.06460008
25887,40,35,15,0.09318648
25888,40,35,17,0.10941432
25889,40,35,18,0.26849784
25890,40,35,19,0.11532648
25891,40,35,20,0.16936272
25892,40,35,21,0.34092072
25893,40,35,22,0.19296408
25894,40,35,23,0.06809088
25895,40,36,0,0.01076136
25896,40,36,4,0.00637488
25897,40,36,9,0.00995184
25898,40,36,10,0.0132168
25899,40,36,11,0.02160912
25900,40,36,12,0.02912112
25901,40,36,13,0.02254176
25902,40,36,14,0.02153328
25903,40,36,15,0.01811952
25904,40,36,17,0.01017816
25905,40,36,18,0.03513048
25906,40,36,19,0.02256384
25907,40,36,20,0.03647808
25908,40,36,21,0.03903672
25909,40,36,22,0.04172208
25910,40,37,0,0.02959368
25911,40,37,23,0.05992008
25912,40,38,0,0.56766072
25913,40,38,1,0.52314264
25914,40,38,2,0.54601224
25915,40,38,3,0.35068416
25916,40,38,4,0.30811488
25917,40,38,5,0.28233168
25918,40,38,6,0.27968688
25919,40,38,7,0.57088632
25920,40,38,8,1.03809816
25921,40,38,9,1.33604832
25922,40,38,10,0.98861424
25923,40,38,11,0.76172208
25924,40,38,12,0.46064472
25925,40,38,13,0.6734328
25926,40,38,14,0.3041592
25927,40,38,15,0.15013392
25928,40,38,16,0.59434368
25929,40,38,17,0.30788664
25930,40,38,18,0.36385224
25931,40,38,19,0.32592264
25932,40,38,20,0.57062184
25933,40,38,21,0.43460904
25934,40,38,22,0.34159848
25935,40,38,23,0.35679648
25936,40,39,1,0.00773112
25937,40,39,2,0.00734544
25938,40,39,3,0.00882216
25939,40,39,4,0.00637488
25940,40,39,6,0.01207272
25941,40,39,7,0.0021864
25942,40,39,8,0.05514144
25943,40,39,9,0.02487984
25944,40,39,10,0.05815368
25945,40,39,11,0.06752856
25946,40,39,12,0.06353712
25947,40,39,13,0.13525008
25948,40,39,14,0.0915168
25949,40,39,15,0.03882768
25950,40,39,16,0.04775976
25951,40,39,17,0.05089032
25952,40,39,18,0.04265856
25953,40,39,19,0.04262064
25954,40,39,20,0.0078168
25955,40,39,21,0.0260244
25956,40,39,22,0.0078228
25957,40,39,23,0.01089456
25958,40,40,0,0.08878104
25959,40,40,1,0.01803936
25960,40,40,8,0.0023976
25961,40,40,9,0.00248808
25962,40,40,10,0.00264336
25963,40,40,11,0.0027012
25964,40,40,14,0.0026916
25965,40,40,16,0.0026532
25966,40,40,18,0.04265856
25967,40,42,0,0.00807096
25968,40,42,1,0.03092472
25969,40,42,5,0.0061824
25970,40,42,11,0.01080456
25971,40,42,12,0.0529476
25972,40,42,13,0.02254176
25973,40,42,15,0.00776544
25974,40,42,16,0.00795984
25975,40,42,17,0.01017816
25976,40,42,18,0.01003728
25977,40,42,19,0.0100284
25978,40,42,21,0.00780744
25979,40,42,23,0.01089456
25980,40,43,0,0.01345176
25981,40,43,11,0.04591944
25982,40,43,12,0.0185316
25983,40,43,13,0.05071872
25984,40,43,14,0.01345848
25985,40,43,17,0.02290056
25986,40,43,18,0.01756536
25987,40,43,20,0.02866128
25988,40,43,23,0.00544728
25989,40,44,17,0.02035608
25990,40,47,1,0.00257712
25991,40,47,10,0.01057344
25992,40,47,16,0.0265332
25993,40,47,22,0.01825344
25994,40,48,0,0.04304544
25995,40,48,1,0.1082364
25996,40,48,2,0.01958784
25997,40,48,5,0.02885136
25998,40,48,7,0.0349968
25999,40,48,8,0.06712872
26000,40,48,9,0.13435128
26001,40,48,10,0.18239136
26002,40,48,11,0.056724
26003,40,48,12,0.034416
26004,40,48,13,0.13243248
26005,40,48,14,0.06729192
26006,40,48,15,0.14236848
26007,40,48,16,0.12205272
26008,40,48,17,0.09160272
26009,40,48,18,0.05771448
26010,40,48,19,0.02757816
26011,40,48,20,0.03647808
26012,40,48,21,0.06506112
26013,40,48,22,0.05215248
26014,40,48,23,0.01906536
26015,40,49,0,2.10384168
26016,40,49,1,1.07978712
26017,40,49,2,0.43093344
26018,40,49,3,0.09263352
26019,40,49,4,0.027624
26020,40,49,5,0.03503376
26021,40,49,6,0.1730436
26022,40,49,7,0.19029552
26023,40,49,8,0.46031136
26024,40,49,9,0.81108336
26025,40,49,10,1.8503472
26026,40,49,11,1.63149
26027,40,49,12,1.44282384
26028,40,49,13,1.75261584
26029,40,49,14,2.2879224
26030,40,49,15,2.5134492
26031,40,49,16,1.37707296
26032,40,49,17,1.98217944
26033,40,49,18,2.50430688
26034,40,49,19,1.50676512
26035,40,49,20,1.90207248
26036,40,49,21,2.1366108
26037,40,49,22,2.35207584
26038,40,49,23,2.10264864
26039,40,50,0,3.37906056
26040,40,50,1,2.31935184
26041,40,50,2,1.30993944
26042,40,50,3,0.58006248
26043,40,50,4,0.15724488
26044,40,50,6,0.3380388
26045,40,50,7,0.45495912
26046,40,50,8,1.1939328
26047,40,50,9,1.40322384
26048,40,50,10,2.19133992
26049,40,50,11,2.11499448
26050,40,50,12,2.29792848
26051,40,50,13,3.24882
26052,40,50,14,3.98098512
26053,40,50,15,3.93972144
26054,40,50,16,3.39094272
26055,40,50,17,3.69718464
26056,40,50,18,3.48294384
26057,40,50,19,2.26390848
26058,40,50,20,4.58581872
26059,40,50,21,5.10340272
26060,40,50,22,3.7002168
26061,40,50,23,4.22163912
26062,40,51,0,0.0995424
26063,40,51,2,0.01469088
26064,40,51,6,0.02213352
26065,40,51,9,0.00497592
26066,40,51,10,0.00793008
26067,40,51,11,0.08913768
26068,40,51,12,0.03706344
26069,40,51,13,0.05353656
26070,40,51,14,0.03230016
26071,40,51,15,0.04141632
26072,40,51,16,0.0026532
26073,40,51,17,0.04580136
26074,40,51,18,0.0476772
26075,40,51,19,0.0401136
26076,40,51,20,0.0416892
26077,40,51,21,0.05725392
26078,40,51,22,0.0026076
26079,40,52,0,0.01076136
26080,40,52,9,0.00497592
26081,40,52,10,0.00528672
26082,40,52,11,0.0054024
26083,40,52,12,0.01058952
26084,40,52,14,0.01615008
26085,40,52,15,0.01811952
26086,40,52,16,0.00795984
26087,40,52,17,0.06615744
26088,40,52,18,0.022584
26089,40,52,19,0.02757816
26090,40,52,20,0.01563336
26091,40,52,23,0.01361808
26092,40,53,4,0.01062456
26093,40,53,9,0.02985576
26094,40,53,10,0.0132168
26095,40,53,11,0.1107468
26096,40,53,14,0.01076664
26097,40,53,15,0.0517704
26098,40,53,16,0.0557196
26099,40,53,17,0.0407124
26100,40,53,18,0.01254672
26101,40,53,19,0.04512768
26102,40,53,20,0.01563336
26103,40,53,22,0.013038
26104,40,54,11,0.04321824
26105,40,54,15,0.02329656
26106,40,57,10,0.02379024
26107,40,57,13,0.0281772
26108,40,58,3,0.0044112
26109,40,58,10,0.06079704
26110,40,58,11,0.02971248
26111,40,58,12,0.0185316
26112,40,58,13,0.05353656
26113,40,58,14,0.0026916
26114,40,58,15,0.0517704
26115,40,58,16,0.02387976
26116,40,58,17,0.01017816
26117,40,58,18,0.01003728
26118,40,58,20,0.04429488
26119,40,58,21,0.0442416
26120,40,59,3,0.01985016
26121,40,59,16,0.02387976
26122,40,59,18,0.01505592
26123,40,59,21,0.0260244
26124,40,64,0,0.01883232
26125,40,64,1,0.06184944
26126,40,64,3,0.0044112
26127,40,64,5,0.01442568
26128,40,64,6,0.00804864
26129,40,64,7,0.0021864
26130,40,64,8,0.01678224
26131,40,64,9,0.01243992
26132,40,64,10,0.0396504
26133,40,64,11,0.02431032
26134,40,64,12,0.05030016
26135,40,64,13,0.0619896
26136,40,64,14,0.02153328
26137,40,64,15,0.09836352
26138,40,64,16,0.04245312
26139,40,64,17,0.12722592
26140,40,64,18,0.03513048
26141,40,64,19,0.06518448
26142,40,64,20,0.08077296
26143,40,64,21,0.04163928
26144,40,64,22,0.01825344
26145,40,64,23,0.01361808
26146,41,9,9,0.007464
26147,41,9,10,0.03700704
26148,41,9,11,0.056724
26149,41,9,12,0.20384856
26150,41,9,13,0.10425528
26151,41,9,14,0.0403752
26152,41,9,18,0.0250932
26153,41,9,23,0.0354072
26154,41,10,9,0.00248808
26155,41,10,10,0.00264336
26156,41,10,11,0.01890792
26157,41,10,12,0.01323696
26158,41,10,13,0.0281772
26159,41,10,14,0.0457584
26160,41,10,15,0.07506696
26161,41,10,16,0.3183984
26162,41,10,17,0.00763344
26163,41,10,19,0.02757816
26164,41,10,22,0.03389904
26165,41,11,14,0.0026916
26166,41,11,15,0.00776544
26167,41,11,19,0.00752136
26168,41,11,21,0.00260256
26169,41,11,22,0.0052152
26170,41,11,23,0.00272352
26171,41,12,0,0.02152272
26172,41,12,7,0.0021864
26173,41,12,8,0.02637192
26174,41,12,12,0.0185316
26175,41,12,15,0.01035408
26176,41,12,16,0.00795984
26177,41,12,19,0.03259224
26178,41,12,21,0.0182172
26179,41,12,22,0.02868384
26180,41,12,23,0.01634184
26181,41,14,10,0.03172032
26182,41,14,11,0.02971248
26183,41,14,12,0.12442704
26184,41,14,13,0.0028176
26185,41,14,14,0.10766688
26186,41,14,15,0.01035408
26187,41,14,16,0.12470592
26188,41,14,17,0.03053424
26189,41,14,18,0.0476772
26190,41,14,23,0.0081708
26191,41,15,0,0.02690328
26192,41,15,1,0.01288536
26193,41,15,2,0.090594
26194,41,15,7,0.03280944
26195,41,15,8,0.08870592
26196,41,15,9,0.12937536
26197,41,15,10,0.32777592
26198,41,15,11,0.29982672
26199,41,15,12,0.27532776
26200,41,15,13,0.50718792
26201,41,15,14,0.23955888
26202,41,15,15,0.31321056
26203,41,15,16,0.25206528
26204,41,15,17,0.147582
26205,41,15,18,0.13550352
26206,41,15,19,0.11281944
26207,41,15,20,0.07816728
26208,41,15,21,0.03383184
26209,41,15,22,0.05476008
26210,41,15,23,0.11984016
26211,41,16,0,0.04035504
26212,41,16,1,0.03092472
26213,41,16,2,0.02203632
26214,41,16,4,0.01487448
26215,41,16,5,0.0061824
26216,41,16,7,0.02187312
26217,41,16,8,0.01438464
26218,41,16,9,0.08210352
26219,41,16,10,0.04229376
26220,41,16,11,0.03781608
26221,41,16,12,0.05559504
26222,41,16,13,0.03381264
26223,41,16,14,0.08344176
26224,41,16,15,0.11389464
26225,41,16,16,0.07694616
26226,41,16,17,0.06615744
26227,41,16,18,0.04014912
26228,41,16,19,0.05264904
26229,41,16,20,0.03387264
26230,41,16,21,0.07547112
26231,41,16,22,0.04954488
26232,41,16,23,0.07353816
26233,41,17,0,0.01345176
26234,41,17,1,0.00773112
26235,41,17,2,0.00979392
26236,41,17,4,0.00637488
26237,41,17,5,0.0020616
26238,41,17,7,0.0087492
26239,41,17,8,0.00719232
26240,41,17,9,0.02239176
26241,41,17,10,0.1533144
26242,41,17,11,0.14045952
26243,41,17,12,0.02647392
26244,41,17,13,0.01408848
26245,41,17,14,0.09959184
26246,41,17,15,0.09318648
26247,41,17,16,0.03979968
26248,41,17,17,0.08396904
26249,41,17,18,0.19572744
26250,41,17,19,0.01253544
26251,41,17,20,0.01302792
26252,41,17,21,0.02862696
26253,41,17,22,0.02346864
26254,41,17,23,0.02451264
26255,41,18,0,0.02690328
26256,41,18,1,0.01803936
26257,41,18,2,0.01469088
26258,41,18,3,0.00882216
26259,41,18,4,0.02974896
26260,41,18,7,0.01312392
26261,41,18,8,0.02876952
26262,41,18,9,0.02736792
26263,41,18,10,0.1163076
26264,41,18,11,0.02160912
26265,41,18,12,0.09530568
26266,41,18,13,0.03944784
26267,41,18,14,0.09959184
26268,41,18,15,0.06471288
26269,41,18,16,0.03714648
26270,41,18,17,0.09669168
26271,41,18,18,0.022584
26272,41,18,19,0.06518448
26273,41,18,20,0.05992824
26274,41,18,21,0.10149552
26275,41,18,22,0.03389904
26276,41,18,23,0.05174904
26277,41,19,0,0.02959368
26278,41,19,1,0.01546224
26279,41,19,2,0.01469088
26280,41,19,3,0.0066168
26281,41,19,4,0.002124
26282,41,19,7,0.01531104
26283,41,19,8,0.14864232
26284,41,19,9,0.10200744
26285,41,19,10,0.02379024
26286,41,19,11,0.01890792
26287,41,19,12,0.0873636
26288,41,19,13,0.0281772
26289,41,19,14,0.0915168
26290,41,19,15,0.0828324
26291,41,19,16,0.0291864
26292,41,19,17,0.06106848
26293,41,19,18,0.03011184
26294,41,19,19,0.05766312
26295,41,19,20,0.0573228
26296,41,19,21,0.17436408
26297,41,19,22,0.04693728
26298,41,19,23,0.0354072
26299,41,20,0,0.06456792
26300,41,20,1,0.01288536
26301,41,20,2,0.01469088
26302,41,20,3,0.00882216
26303,41,20,4,0.00849984
26304,41,20,7,0.0174984
26305,41,20,8,0.07192368
26306,41,20,9,0.04727184
26307,41,20,10,0.02114688
26308,41,20,11,0.07022976
26309,41,20,12,0.07677408
26310,41,20,13,0.02535936
26311,41,20,14,0.24494232
26312,41,20,15,0.11130624
26313,41,20,16,0.06633288
26314,41,20,17,0.06106848
26315,41,20,18,0.12797568
26316,41,20,19,0.0902556
26317,41,20,20,0.08337864
26318,41,20,21,0.18217152
26319,41,20,22,0.07562112
26320,41,20,23,0.08715648
26321,41,21,0,0.02690328
26322,41,21,1,0.00773112
26323,41,21,2,0.01469088
26324,41,21,3,0.0066168
26325,41,21,4,0.00424992
26326,41,21,7,0.01312392
26327,41,21,8,0.02876952
26328,41,21,9,0.03234384
26329,41,21,10,0.02114688
26330,41,21,11,0.09183888
26331,41,21,12,0.07412664
26332,41,21,13,0.0281772
26333,41,21,14,0.11843352
26334,41,21,15,0.13977984
26335,41,21,16,0.04775976
26336,41,21,17,0.06361296
26337,41,21,18,0.1455408
26338,41,21,19,0.06518448
26339,41,21,20,0.12506784
26340,41,21,21,0.09108576
26341,41,21,22,0.20339448
26342,41,21,23,0.12256368
26343,41,22,0,0.01614192
26344,41,22,1,0.005154
26345,41,22,2,0.00979392
26346,41,22,3,0.0066168
26347,41,22,4,0.00424992
26348,41,22,7,0.0087492
26349,41,22,8,0.01678224
26350,41,22,9,0.01741584
26351,41,22,10,0.00528672
26352,41,22,11,0.0540228
26353,41,22,12,0.05030016
26354,41,22,13,0.00845304
26355,41,22,14,0.0861336
26356,41,22,15,0.12942576
26357,41,22,16,0.10082616
26358,41,22,17,0.0356232
26359,41,22,18,0.0501864
26360,41,22,19,0.04262064
26361,41,22,20,0.03126696
26362,41,22,21,0.04944648
26363,41,22,22,0.04172208
26364,41,22,23,0.0354072
26365,41,23,0,0.00807096
26366,41,23,10,0.00528672
26367,41,23,15,0.00517704
26368,41,23,17,0.00763344
26369,41,24,0,0.01614192
26370,41,24,10,0.01586016
26371,41,24,15,0.01294248
26372,41,24,17,0.01272264
26373,41,25,0,0.00807096
26374,41,25,1,0.01546224
26375,41,25,8,0.0383592
26376,41,25,10,0.06872712
26377,41,25,11,0.06212616
26378,41,25,13,0.03944784
26379,41,25,14,0.01615008
26380,41,25,15,0.08542104
26381,41,25,16,0.06898632
26382,41,25,17,0.08396904
26383,41,25,18,0.08029848
26384,41,25,21,0.0182172
26385,41,26,0,0.0538068
26386,41,26,1,0.22162704
26387,41,26,2,0.11018184
26388,41,26,3,0.04411128
26389,41,26,4,0.04037376
26390,41,26,5,0.02266896
26391,41,26,6,0.0181092
26392,41,26,7,0.02843496
26393,41,26,8,0.1006932
26394,41,26,9,0.07463952
26395,41,26,10,0.15595776
26396,41,26,11,0.21068904
26397,41,26,12,0.05559504
26398,41,26,13,0.14652096
26399,41,26,14,0.16957536
26400,41,26,15,0.3235644
26401,41,26,16,0.27329184
26402,41,26,17,0.17302728
26403,41,26,18,0.05520528
26404,41,26,19,0.16797552
26405,41,26,20,0.06253392
26406,41,26,21,0.23682288
26407,41,26,22,0.09908976
26408,41,26,23,0.12801096
26409,41,27,1,0.01288536
26410,41,27,4,0.02549928
26411,41,27,14,0.01615008
26412,41,27,15,0.01035408
26413,41,27,16,0.03449304
26414,41,27,21,0.02862696
26415,41,28,0,0.11030376
26416,41,28,1,0.06700344
26417,41,28,2,0.07345464
26418,41,28,3,0.10807248
26419,41,28,4,0.02549928
26420,41,28,5,0.01648656
26421,41,28,6,0.04225488
26422,41,28,7,0.04812072
26423,41,28,8,0.05753904
26424,41,28,9,0.04478376
26425,41,28,10,0.0766572
26426,41,28,11,0.1728732
26427,41,28,12,0.21973272
26428,41,28,13,0.10707288
26429,41,28,14,0.27455064
26430,41,28,15,0.21743544
26431,41,28,16,0.2122656
26432,41,28,17,0.11959224
26433,41,28,18,0.17565288
26434,41,28,19,0.13287624
26435,41,28,20,0.14330688
26436,41,28,21,0.14573712
26437,41,28,22,0.16167264
26438,41,28,23,0.15252384
26439,41,29,0,0.07263912
26440,41,29,1,0.06442632
26441,41,29,2,0.02203632
26442,41,29,3,0.04631688
26443,41,29,4,0.00637488
26444,41,29,5,0.0061824
26445,41,29,6,0.01609704
26446,41,29,7,0.01531104
26447,41,29,8,0.02637192
26448,41,29,9,0.01741584
26449,41,29,10,0.05551032
26450,41,29,11,0.13505712
26451,41,29,12,0.17208
26452,41,29,13,0.22541688
26453,41,29,14,0.0861336
26454,41,29,15,0.09836352
26455,41,29,16,0.19369224
26456,41,29,17,0.11959224
26457,41,29,18,0.13299432
26458,41,29,19,0.24569544
26459,41,29,20,0.10161768
26460,41,29,21,0.11190528
26461,41,29,22,0.23729376
26462,41,29,23,0.33773112
26463,41,30,0,0.65913192
26464,41,30,1,0.62880216
26465,41,30,2,0.43338192
26466,41,30,3,0.14336136
26467,41,30,4,0.07224768
26468,41,30,5,0.06182448
26469,41,30,6,0.01609704
26470,41,30,8,0.25173288
26471,41,30,9,0.4801812
26472,41,30,10,1.2740964
26473,41,30,11,0.43488384
26474,41,30,12,0.6247824
26475,41,30,13,0.50437008
26476,41,30,14,0.479118
26477,41,30,15,0.31321056
26478,41,30,16,0.31043832
26479,41,30,17,0.23155104
26480,41,30,18,0.49935576
26481,41,30,19,0.35350056
26482,41,30,20,0.55498824
26483,41,30,21,0.45282624
26484,41,30,22,0.2659776
26485,41,30,23,0.19065456
26486,41,31,0,3.6131196
26487,41,31,1,2.61313632
26488,41,31,2,1.82412144
26489,41,31,3,0.72562944
26490,41,31,4,0.2932404
26491,41,31,5,0.2081424
26492,41,31,6,0.30584472
26493,41,31,7,0.42652416
26494,41,31,8,1.76212968
26495,41,31,9,2.53028136
26496,41,31,10,4.18707168
26497,41,31,11,4.3434372
26498,41,31,12,3.6083832
26499,41,31,13,2.62328832
26500,41,31,14,3.83025144
26501,41,31,15,4.68521424
26502,41,31,16,4.88476176
26503,41,31,17,3.28497288
26504,41,31,18,3.39260832
26505,41,31,19,3.10378584
26506,41,31,20,5.406576
26507,41,31,21,5.15805432
26508,41,31,22,4.73544312
26509,41,31,23,4.21074456
26510,41,32,0,1.41511608
26511,41,32,1,1.28337456
26512,41,32,2,0.71740608
26513,41,32,3,0.44552328
26514,41,32,4,0.57585624
26515,41,32,5,0.42040632
26516,41,32,6,0.36017232
26517,41,32,7,0.58619736
26518,41,32,8,0.90623808
26519,41,32,9,2.66214456
26520,41,32,10,3.64782744
26521,41,32,11,2.43102816
26522,41,32,12,1.56725088
26523,41,32,13,2.8148928
26524,41,32,14,1.7603544
26525,41,32,15,1.48321968
26526,41,32,16,1.10112768
26527,41,32,17,1.22900232
26528,41,32,18,1.11163128
26529,41,32,19,2.3516568
26530,41,32,20,2.22776976
26531,41,32,21,2.78982552
26532,41,32,22,1.81490544
26533,41,32,23,1.37816088
26534,41,33,0,0.4412148
26535,41,33,1,0.40975224
26536,41,33,2,0.09549096
26537,41,33,3,0.04852224
26538,41,33,4,0.20186832
26539,41,33,5,0.01442568
26540,41,33,7,0.02187312
26541,41,33,8,0.158232
26542,41,33,9,0.1393272
26543,41,33,10,0.38857296
26544,41,33,11,0.35114856
26545,41,33,12,0.72538296
26546,41,33,13,0.63398496
26547,41,33,14,0.46027608
26548,41,33,15,0.30026784
26549,41,33,16,0.59699688
26550,41,33,17,0.48091392
26551,41,33,18,0.07778904
26552,41,33,19,0.61173168
26553,41,33,20,0.46639872
26554,41,33,21,0.92907432
26555,41,33,22,0.37028256
26556,41,33,23,0.39492744
26557,41,34,0,0.17487168
26558,41,34,1,0.07215768
26559,41,34,2,0.01713936
26560,41,34,3,0.04631688
26561,41,34,8,0.11268048
26562,41,34,9,0.1467912
26563,41,34,10,0.179748
26564,41,34,11,0.26471208
26565,41,34,12,0.2779752
26566,41,34,13,0.09861984
26567,41,34,14,0.47104296
26568,41,34,15,0.2666172
26569,41,34,16,0.11409264
26570,41,34,17,0.147582
26571,41,34,18,0.05269584
26572,41,34,19,0.28831608
26573,41,34,20,0.41428704
26574,41,34,21,0.13532736
26575,41,34,22,0.10952016
26576,41,34,23,0.19065456
26577,41,35,15,0.0284736
26578,41,35,19,0.050142
26579,41,35,21,0.02342208
26580,41,36,0,0.00807096
26581,41,36,4,0.00424992
26582,41,36,9,0.02239176
26583,41,36,10,0.01850352
26584,41,36,11,0.01350576
26585,41,36,12,0.0185316
26586,41,36,13,0.01408848
26587,41,36,14,0.03230016
26588,41,36,15,0.01294248
26589,41,36,17,0.01272264
26590,41,36,18,0.03262128
26591,41,36,19,0.0100284
26592,41,36,20,0.02084472
26593,41,36,21,0.01301232
26594,41,37,0,0.01883232
26595,41,37,4,0.01062456
26596,41,37,9,0.04478376
26597,41,37,10,0.0396504
26598,41,37,11,0.03511488
26599,41,37,12,0.03971064
26600,41,37,13,0.0309948
26601,41,37,14,0.05383344
26602,41,37,17,0.058524
26603,41,37,18,0.06524256
26604,41,37,19,0.02757816
26605,41,37,20,0.03126696
26606,41,37,21,0.03383184
26607,41,38,0,0.23405904
26608,41,38,1,0.02061648
26609,41,38,2,0.17629104
26610,41,38,3,0.05513904
26611,41,38,4,0.095622
26612,41,38,5,0.02885136
26613,41,38,8,0.12706512
26614,41,38,9,0.51003696
26615,41,38,10,0.47316024
26616,41,38,11,0.59155032
26617,41,38,12,0.84716256
26618,41,38,13,0.38320872
26619,41,38,14,0.36875928
26620,41,38,15,0.20449272
26621,41,38,16,0.12470592
26622,41,38,17,0.28498608
26623,41,38,18,0.58969152
26624,41,38,19,0.39361416
26625,41,38,20,0.61491648
26626,41,38,21,0.50487504
26627,41,38,22,0.1303812
26628,41,38,23,0.01634184
26629,41,39,0,0.1533492
26630,41,39,1,0.02577048
26631,41,39,3,0.0044112
26632,41,39,5,0.0535812
26633,41,39,8,0.05034648
26634,41,39,9,0.04727184
26635,41,39,10,0.17710464
26636,41,39,11,0.25120632
26637,41,39,12,0.3468072
26638,41,39,13,0.13243248
26639,41,39,14,0.06729192
26640,41,39,15,0.03365064
26641,41,39,17,0.08905824
26642,41,39,18,0.37138008
26643,41,39,19,0.0601704
26644,41,39,20,0.16415136
26645,41,39,21,0.23942544
26646,41,39,23,0.00272352
26647,41,40,0,0.00807096
26648,41,40,1,0.03092472
26649,41,40,2,0.0122424
26650,41,40,3,0.01102776
26651,41,40,4,0.00849984
26652,41,40,6,0.01408488
26653,41,40,8,0.04555176
26654,41,40,9,0.05971176
26655,41,40,10,0.12688104
26656,41,40,11,0.11885016
